[2026-04-04T04:49:42.722Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (5ms, 389724B)
[2026-04-04T04:49:42.725Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:49:42.725Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (3ms, 49900B)
[2026-04-04T04:50:18.556Z] POST http://localhost:8081/symbolicate → 200 (21ms, 3810B)
[2026-04-04T04:50:18.556Z] POST http://localhost:8081/symbolicate → 200 (12ms, 19726B)
[2026-04-04T04:50:18.582Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fmetro-runtime%2Fassets/close.png → 200 (6ms, 187B)
[2026-04-04T04:50:18.599Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fmetro-runtime%2Fassets/close.png → 200 (6ms, 187B)
[2026-04-04T04:50:24.424Z] GET http://localhost:8081/new → 200 (6ms, 1280B)
[2026-04-04T04:50:24.433Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (120ms, 5837356B)
[2026-04-04T04:50:24.680Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:50:24.680Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (1ms, 49900B)
[2026-04-04T04:50:24.680Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (33ms, 3164924B)
[2026-04-04T04:50:24.680Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (17ms, 2961780B)
[2026-04-04T04:50:24.733Z] POST http://localhost:8081/symbolicate → 200 (6ms, 3360B)
[2026-04-04T04:50:24.733Z] POST http://localhost:8081/symbolicate → 200 (1ms, 19726B)
[2026-04-04T04:50:24.743Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fmetro-runtime%2Fassets/close.png → 200 (5ms, 187B)
[2026-04-04T04:50:24.758Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fmetro-runtime%2Fassets/close.png → 200 (1ms, 187B)
[2026-04-04T04:50:24.764Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fmetro-runtime%2Fassets/close.png → 200 (5ms, 187B)
[2026-04-04T04:51:08.726Z] GET http://localhost:8081/new → 200 (6ms, 1280B)
[2026-04-04T04:51:08.734Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (126ms, ?B)
[2026-04-04T04:51:09.111Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (1ms, 50004B)
[2026-04-04T04:51:09.111Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (1ms, 49900B)
[2026-04-04T04:51:09.111Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (3ms, 3164924B)
[2026-04-04T04:51:09.111Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (1ms, 2961780B)
[2026-04-04T04:51:37.005Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (218ms, 319B)
[2026-04-04T04:51:37.225Z] POST https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=* → 201 (288ms, 292B)
[2026-04-04T04:51:51.407Z] GET http://localhost:8081/ → 200 (8ms, 1280B)
[2026-04-04T04:51:51.417Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (130ms, 5837356B)
[2026-04-04T04:51:51.678Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:51:51.678Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (1ms, 49900B)
[2026-04-04T04:51:51.678Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (9ms, 3164924B)
[2026-04-04T04:51:51.678Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (11ms, 2961780B)
[2026-04-04T04:51:51.717Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (128ms, 319B)
[2026-04-04T04:51:51.845Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → pending (?ms, ?B)
[2026-04-04T04:51:51.997Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (7ms, 389724B)
[2026-04-04T04:51:52.004Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (12ms, 2961780B)
[2026-04-04T04:51:52.004Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (5ms, 49900B)
[2026-04-04T04:52:05.784Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&id=eq.c69b0c5a-f60c-47f9-8c88-6ad35bbaa9a1 → pending (?ms, ?B)
[2026-04-04T04:52:05.784Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?select=*&wedding_id=eq.c69b0c5a-f60c-47f9-8c88-6ad35bbaa9a1 → 200 (114ms, 286B)
[2026-04-04T04:52:30.414Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (452ms, 319B)
[2026-04-04T04:52:30.868Z] POST https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?on_conflict=wedding_id&select=* → pending (?ms, ?B)
[2026-04-04T04:52:31.723Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?select=*&wedding_id=eq.c69b0c5a-f60c-47f9-8c88-6ad35bbaa9a1 → pending (?ms, ?B)
[2026-04-04T04:52:49.648Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (148ms, 319B)
[2026-04-04T04:53:49.687Z] GET http://localhost:8081/settings → 200 (8ms, 1280B)
[2026-04-04T04:53:49.698Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (113ms, 5837356B)
[2026-04-04T04:53:49.942Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:53:49.942Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:53:49.942Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (13ms, 3164924B)
[2026-04-04T04:53:49.942Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:53:49.975Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (8ms, 389724B)
[2026-04-04T04:53:49.980Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:53:49.980Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → pending (?ms, ?B)
[2026-04-04T04:54:09.951Z] GET http://localhost:8081/ → 200 (6ms, 1280B)
[2026-04-04T04:54:09.960Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → pending (?ms, ?B)
[2026-04-04T04:54:10.208Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:54:10.208Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:54:10.208Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (9ms, 3164924B)
[2026-04-04T04:54:10.208Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:54:10.246Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (124ms, 319B)
[2026-04-04T04:54:10.371Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (470ms, 1161B)
[2026-04-04T04:54:10.864Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (6ms, 389724B)
[2026-04-04T04:54:10.868Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (11ms, 2961780B)
[2026-04-04T04:54:10.868Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (3ms, 49900B)
[2026-04-04T04:54:22.446Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (175ms, 276B)
[2026-04-04T04:54:22.446Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?select=*&wedding_id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (146ms, 2B)
[2026-04-04T04:54:42.241Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (141ms, 276B)
[2026-04-04T04:54:58.146Z] GET http://localhost:8081/new → 200 (5ms, 1280B)
[2026-04-04T04:54:58.154Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (128ms, 5837356B)
[2026-04-04T04:54:58.417Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:54:58.417Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:54:58.417Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (10ms, 3164924B)
[2026-04-04T04:54:58.417Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:55:06.358Z] POST https://jzaiyttrvwswmzrsqutt.supabase.co/functions/v1/parse-invitation → 401 (421ms, 36B)
[2026-04-04T04:55:29.591Z] GET http://localhost:8081/settings → 200 (4ms, 1280B)
[2026-04-04T04:55:29.598Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (118ms, 5837356B)
[2026-04-04T04:55:29.846Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:55:29.846Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:55:29.846Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (7ms, 3164924B)
[2026-04-04T04:55:29.846Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:55:29.879Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (6ms, 389724B)
[2026-04-04T04:55:29.882Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:55:29.882Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → pending (?ms, ?B)
[2026-04-04T04:55:49.992Z] GET http://localhost:8081/ → 200 (4ms, 1280B)
[2026-04-04T04:55:49.999Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (120ms, ?B)
[2026-04-04T04:55:50.252Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:55:50.252Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:55:50.252Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (7ms, 3164924B)
[2026-04-04T04:55:50.252Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:55:50.290Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (638ms, 319B)
[2026-04-04T04:55:50.929Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → pending (?ms, ?B)
[2026-04-04T04:55:51.262Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (5ms, 389724B)
[2026-04-04T04:55:51.267Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:55:51.267Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (4ms, 49900B)
[2026-04-04T04:56:01.117Z] GET http://localhost:8081/settings → 200 (6ms, 1280B)
[2026-04-04T04:56:01.125Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → pending (?ms, ?B)
[2026-04-04T04:56:01.375Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (1ms, 50004B)
[2026-04-04T04:56:01.375Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (1ms, 49900B)
[2026-04-04T04:56:01.375Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (8ms, 3164924B)
[2026-04-04T04:56:01.375Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:56:01.407Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (6ms, 389724B)
[2026-04-04T04:56:01.409Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:56:01.413Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (117ms, 319B)
[2026-04-04T04:56:24.077Z] GET http://localhost:8081/ → 200 (4ms, 1280B)
[2026-04-04T04:56:24.084Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → pending (?ms, ?B)
[2026-04-04T04:56:24.339Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:56:24.339Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:56:24.339Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (8ms, 3164924B)
[2026-04-04T04:56:24.339Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (9ms, 2961780B)
[2026-04-04T04:56:24.379Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (104ms, 319B)
[2026-04-04T04:56:24.483Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (226ms, 1161B)
[2026-04-04T04:56:24.723Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (6ms, 389724B)
[2026-04-04T04:56:24.728Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:56:24.729Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:57:02.525Z] GET http://localhost:8081/ → 200 (4ms, 1280B)
[2026-04-04T04:57:02.531Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (110ms, 5837356B)
[2026-04-04T04:57:02.775Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (4ms, 50004B)
[2026-04-04T04:57:02.775Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (5ms, 49900B)
[2026-04-04T04:57:02.775Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (15ms, 3164924B)
[2026-04-04T04:57:02.775Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (9ms, 2961780B)
[2026-04-04T04:57:15.150Z] GET http://localhost:8081/ → 200 (6ms, 1280B)
[2026-04-04T04:57:15.158Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → pending (?ms, ?B)
[2026-04-04T04:57:15.414Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (3ms, 50004B)
[2026-04-04T04:57:15.414Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (4ms, 49900B)
[2026-04-04T04:57:15.414Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (9ms, 3164924B)
[2026-04-04T04:57:15.414Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (7ms, 2961780B)
[2026-04-04T04:58:19.141Z] POST https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/signup → pending (?ms, ?B)
[2026-04-04T04:58:19.664Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (169ms, 319B)
[2026-04-04T04:58:19.834Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.7c2dabc8-32c7-4405-8365-3347dea1dc8c&order=date.asc → pending (?ms, ?B)
[2026-04-04T04:58:35.660Z] GET http://localhost:8081/ → 200 (4ms, 1280B)
[2026-04-04T04:58:35.667Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (114ms, 5837356B)
[2026-04-04T04:58:35.914Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:58:35.914Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (1ms, 49900B)
[2026-04-04T04:58:35.914Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (7ms, 3164924B)
[2026-04-04T04:58:35.914Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (9ms, 2961780B)
[2026-04-04T04:58:35.950Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (132ms, 319B)
[2026-04-04T04:58:36.083Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.7c2dabc8-32c7-4405-8365-3347dea1dc8c&order=date.asc → 200 (173ms, 2B)
[2026-04-04T04:59:55.035Z] GET http://localhost:8081/ → 200 (4ms, 1280B)
[2026-04-04T04:59:55.042Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (118ms, 5837356B)
[2026-04-04T04:59:55.293Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:59:55.293Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:59:55.293Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (7ms, 3164924B)
[2026-04-04T04:59:55.293Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (5ms, 2961780B)
[2026-04-04T04:59:55.329Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → pending (?ms, ?B)
